geo_name,geo_sumlevel,geo_id,violent_crime_2015,violent_crime_2016,violent_crime_2017
"Morgan County, OH","county",05000US39115,53.12,53.12,174.61
"Morrow County, OH","county",05000US39117,47.83,47.83,63.41
"Muskingum County, OH","county",05000US39119,182.64,182.64,193.93
"Ottawa County, OH","county",05000US39123,46.64,46.64,82.18
"Paulding County, OH","county",05000US39125,52.21,52.21,58.09
"Perry County, OH","county",05000US39127,25.42,25.42,96.2
"Pickaway County, OH","county",05000US39129,138.01,138.01,106.96
"Pike County, OH","county",05000US39131,41.86,41.86,53.86
"Portage County, OH","county",05000US39133,84.53,84.53,104.56
"Preble County, OH","county",05000US39135,88.69,88.69,88.7
"Putnam County, OH","county",05000US39137,37.98,37.98,60.42
"Richland County, OH","county",05000US39139,188.39,188.39,209.06
"Ross County, OH","county",05000US39141,248.26,248.26,204.64
"Sandusky County, OH","county",05000US39143,235.54,235.54,235.69
"Scioto County, OH","county",05000US39145,165.32,165.32,152.45
"Seneca County, OH","county",05000US39147,72.78,72.78,112.33
"Shelby County, OH","county",05000US39149,149.58,149.58,123.86
"Stark County, OH","county",05000US39151,297.19,297.19,302.75
"Summit County, OH","county",05000US39153,405.54,405.54,378.46
"Trumbull County, OH","county",05000US39155,244.06,244.06,236.75
"Tuscarawas County, OH","county",05000US39157,59.13,59.13,51.87
"Union County, OH","county",05000US39159,39.89,39.89,38.92
"Van Wert County, OH","county",05000US39161,110.33,110.33,83.58
"Vinton County, OH","county",05000US39163,131.69,131.69,95.4
"Warren County, OH","county",05000US39165,80.04,80.04,72.38
"Washington County, OH","county",05000US39167,75.66,75.66,78.17
"Wayne County, OH","county",05000US39169,90.56,90.56,90.63
"Williams County, OH","county",05000US39171,59.32,59.32,50.11
"Wood County, OH","county",05000US39173,87.89,87.89,84.94
"Wyandot County, OH","county",05000US39175,35.36,35.36,81.28
"Adair County, OK","county",05000US40001,339.38,339.38,326.5
"Alfalfa County, OK","county",05000US40003,88.02,88.02,109.78
"Atoka County, OK","county",05000US40005,123.81,123.81,101.98
"Beaver County, OK","county",05000US40007,135.69,135.69,136.83
"Beckham County, OK","county",05000US40009,180.87,180.87,169.88
"Blaine County, OK","county",05000US40011,200.86,200.86,211.48
"Bryan County, OK","county",05000US40013,484.3,484.3,389.7
"Caddo County, OK","county",05000US40015,374.29,374.29,310.78
"Canadian County, OK","county",05000US40017,483.62,483.62,443.73
"Carter County, OK","county",05000US40019,990.87,990.87,916.89
"Cherokee County, OK","county",05000US40021,162.67,162.67,225.33
"Choctaw County, OK","county",05000US40023,200.36,200.36,225.9
"Cimarron County, OK","county",05000US40025,80.24,80.24,55.69
"Cleveland County, OK","county",05000US40027,347.04,347.04,326.64
"Coal County, OK","county",05000US40029,111.88,111.88,84.09
"Comanche County, OK","county",05000US40031,721.86,721.86,747.1
"Cotton County, OK","county",05000US40033,91.06,91.06,16.18
"Craig County, OK","county",05000US40035,138.81,138.81,96.72
"Creek County, OK","county",05000US40037,199.45,199.45,209.73
"Custer County, OK","county",05000US40039,335.53,335.53,226.86
"Delaware County, OK","county",05000US40041,193.8,193.8,145.92
"Dewey County, OK","county",05000US40043,75.51,75.51,55
"Ellis County, OK","county",05000US40045,177.11,177.11,153.71
"Garfield County, OK","county",05000US40047,347.28,347.28,330.16
"Garvin County, OK","county",05000US40049,276.88,276.88,247.98
"Grady County, OK","county",05000US40051,367.2,367.2,298.86
"Grant County, OK","county",05000US40053,21.87,21.87,43.89
"Greer County, OK","county",05000US40055,117.6,117.6,114.14
"Harmon County, OK","county",05000US40057,238.31,238.31,241.05
"Harper County, OK","county",05000US40059,17.97,17.97,26.65
"Haskell County, OK","county",05000US40061,305.98,305.98,138.14
"Hughes County, OK","county",05000US40063,149.7,149.7,93.84
"Jackson County, OK","county",05000US40065,220.59,220.59,262.33
"Jefferson County, OK","county",05000US40067,97.17,97.17,113.61
"Johnston County, OK","county",05000US40069,210.6,210.6,231.51
"Kay County, OK","county",05000US40071,360.55,360.55,430.47
"Kingfisher County, OK","county",05000US40073,43.92,43.92,65.64
"Kiowa County, OK","county",05000US40075,182.67,182.67,213.4
"Latimer County, OK","county",05000US40077,139.67,139.67,197.29
"Le Flore County, OK","county",05000US40079,218.07,218.07,227.93
"Lincoln County, OK","county",05000US40081,158.79,158.79,191.16
"Logan County, OK","county",05000US40083,131.6,131.6,117.95
"Love County, OK","county",05000US40085,137.37,137.37,138.34
"McClain County, OK","county",05000US40087,162.16,162.16,136.36
"McCurtain County, OK","county",05000US40089,381.79,381.79,314.54
"McIntosh County, OK","county",05000US40091,199.33,199.33,179.55
"Major County, OK","county",05000US40093,100.7,100.7,86.14
"Marshall County, OK","county",05000US40095,247.93,247.93,167.88
"Mayes County, OK","county",05000US40097,279.29,279.29,287.86
"Murray County, OK","county",05000US40099,171.68,171.68,199
"Muskogee County, OK","county",05000US40101,673.73,673.73,752.98
"Noble County, OK","county",05000US40103,103.17,103.17,147.23
"Nowata County, OK","county",05000US40105,367.01,367.01,219.02
"Okfuskee County, OK","county",05000US40107,216.58,216.58,190.32
"Oklahoma County, OK","county",05000US40109,695.38,695.38,650.36
"Okmulgee County, OK","county",05000US40111,263.35,263.35,208.19
"Osage County, OK","county",05000US40113,396.04,396.04,259.39
"Ottawa County, OK","county",05000US40115,248.72,248.72,224.89
"Pawnee County, OK","county",05000US40117,189.38,189.38,230.71
"Payne County, OK","county",05000US40119,211.54,211.54,223.96
"Pittsburg County, OK","county",05000US40121,208.59,208.59,203.14
"Pontotoc County, OK","county",05000US40123,495.52,495.52,494.7
"Pottawatomie County, OK","county",05000US40125,473.52,473.52,428.02
"Pushmataha County, OK","county",05000US40127,235.52,235.52,200.95
"Roger Mills County, OK","county",05000US40129,117.56,117.56,114.66
"Rogers County, OK","county",05000US40131,171.87,171.87,193.94
"Seminole County, OK","county",05000US40133,211.25,211.25,179.19
"Sequoyah County, OK","county",05000US40135,259.71,259.71,264.37
"Stephens County, OK","county",05000US40137,260.19,260.19,232.14
"Texas County, OK","county",05000US40139,158.87,158.87,187.19
"Tillman County, OK","county",05000US40141,339.11,339.11,318.2
"Tulsa County, OK","county",05000US40143,753.66,753.66,671.39
"Wagoner County, OK","county",05000US40145,257.33,257.33,238.06
"Washington County, OK","county",05000US40147,292.95,292.95,219.8
"Washita County, OK","county",05000US40149,162.73,162.73,214.07
"Woods County, OK","county",05000US40151,82.46,82.46,74.71
"Woodward County, OK","county",05000US40153,191.63,191.63,263.76
"Baker County, OR","county",05000US41001,20.6,20.6,216.43
"Benton County, OR","county",05000US41003,116.01,116.01,119.29
"Clackamas County, OR","county",05000US41005,105.72,105.72,96.31
"Clatsop County, OR","county",05000US41007,102.5,102.5,139.9
"Columbia County, OR","county",05000US41009,144.71,144.71,102.19
"Coos County, OR","county",05000US41011,243.64,243.64,165.19
"Crook County, OR","county",05000US41013,251.72,251.72,223.66
"Curry County, OR","county",05000US41015,127.7,127.7,105.78
"Deschutes County, OR","county",05000US41017,295.01,295.01,213.39
"Douglas County, OR","county",05000US41019,116.4,116.4,171.2
"Gilliam County, OR","county",05000US41021,35.01,35.01,16.91
"Grant County, OR","county",05000US41023,13.37,13.37,22.7
"Harney County, OR","county",05000US41025,67.12,67.12,64.5
"Hood River County, OR","county",05000US41027,110.61,110.61,167.46
"Jackson County, OR","county",05000US41029,297.63,297.63,326.44
"Jefferson County, OR","county",05000US41031,82.32,82.32,132.61
"Josephine County, OR","county",05000US41033,210.5,210.5,219.16
"Klamath County, OR","county",05000US41035,233.64,233.64,219.58
"Lake County, OR","county",05000US41037,329.32,329.32,
"Lane County, OR","county",05000US41039,262.35,262.35,246.24
"Lincoln County, OR","county",05000US41041,365.23,365.23,326.86
"Linn County, OR","county",05000US41043,118.23,118.23,102.84
"Malheur County, OR","county",05000US41045,219.81,219.81,283.53
"Marion County, OR","county",05000US41047,232.42,232.42,234.91
"Morrow County, OR","county",05000US41049,177.97,177.97,156.1
"Multnomah County, OR","county",05000US41051,487.38,487.38,475.53
"Polk County, OR","county",05000US41053,238.01,238.01,240.09
"Sherman County, OR","county",05000US41055,37.89,37.89,96.49
"Tillamook County, OR","county",05000US41057,70.73,70.73,92.96
"Umatilla County, OR","county",05000US41059,230.06,230.06,173.68
"Union County, OR","county",05000US41061,157.45,157.45,141.15
"Wallowa County, OR","county",05000US41063,23.66,23.66,14.46
"Wasco County, OR","county",05000US41065,88.03,88.03,118.67
"Washington County, OR","county",05000US41067,159.56,159.56,148.89
"Yamhill County, OR","county",05000US41071,124.6,124.6,128.37
"Adams County, PA","county",05000US42001,147.01,147.01,104.73
"Allegheny County, PA","county",05000US42003,421.46,421.46,401.08
"Armstrong County, PA","county",05000US42005,111.9,111.9,98.63
"Beaver County, PA","county",05000US42007,308.51,308.51,292.59
"Bedford County, PA","county",05000US42009,149.83,149.83,170.8
"Berks County, PA","county",05000US42011,323.44,323.44,319.18
"Blair County, PA","county",05000US42013,252.17,252.17,232.07
"Bradford County, PA","county",05000US42015,149.56,149.56,168.55
"Bucks County, PA","county",05000US42017,111.89,111.89,100.36
"Butler County, PA","county",05000US42019,123.59,123.59,99.98
"Cambria County, PA","county",05000US42021,232.47,232.47,194.78
"Cameron County, PA","county",05000US42023,131.54,131.54,135.57
"Carbon County, PA","county",05000US42025,275.23,275.23,237.12
"Centre County, PA","county",05000US42027,103.79,103.79,91.4
"Chester County, PA","county",05000US42029,164.97,164.97,143.67
"Clarion County, PA","county",05000US42031,121.14,121.14,148.45
"Clearfield County, PA","county",05000US42033,272.93,272.93,275.81
"Clinton County, PA","county",05000US42035,151.86,151.86,127.75
"Columbia County, PA","county",05000US42037,136.39,136.39,159.74
"Crawford County, PA","county",05000US42039,83.24,83.24,88.18
"Cumberland County, PA","county",05000US42041,96.08,96.08,85.96
"Dauphin County, PA","county",05000US42043,509.9,509.9,436.04
"Delaware County, PA","county",05000US42045,534.95,534.95,474.25
"Elk County, PA","county",05000US42047,93.95,93.95,85.61
"Erie County, PA","county",05000US42049,254.78,254.78,240.37
"Fayette County, PA","county",05000US42051,211.84,211.84,206.44
"Forest County, PA","county",05000US42053,342.61,342.61,376.14
"Franklin County, PA","county",05000US42055,130.89,130.89,147.37
"Fulton County, PA","county",05000US42057,175.04,175.04,190.15
"Greene County, PA","county",05000US42059,148.04,148.04,209.26
"Huntingdon County, PA","county",05000US42061,167.49,167.49,175.86
"Indiana County, PA","county",05000US42063,335.02,335.02,318.64
"Jefferson County, PA","county",05000US42065,157.87,157.87,137.52
"Juniata County, PA","county",05000US42067,94.86,94.86,81.49
"Lackawanna County, PA","county",05000US42069,227.56,227.56,207.74
"Lancaster County, PA","county",05000US42071,176.68,176.68,167.89
"Lawrence County, PA","county",05000US42073,453.65,453.65,350.06
"Lebanon County, PA","county",05000US42075,192.83,192.83,182.71
"Lehigh County, PA","county",05000US42077,268.69,268.69,242.27
"Luzerne County, PA","county",05000US42079,286.12,286.12,266.9
"Lycoming County, PA","county",05000US42081,176.81,176.81,188.19
"McKean County, PA","county",05000US42083,200.26,200.26,283.3
"Mercer County, PA","county",05000US42085,214.83,214.83,230
"Mifflin County, PA","county",05000US42087,131.72,131.72,153.94
"Monroe County, PA","county",05000US42089,336.41,336.41,326.21
"Montgomery County, PA","county",05000US42091,182.07,182.07,163.18
"Montour County, PA","county",05000US42093,309.55,309.55,318.38
"Northampton County, PA","county",05000US42095,197.12,197.12,173.26
"Northumberland County, PA","county",05000US42097,281.97,281.97,225.02
"Perry County, PA","county",05000US42099,173.01,173.01,207.82
"Philadelphia County, PA","county",05000US42101,1189.95,1189.95,1094.18
"Pike County, PA","county",05000US42103,125.68,125.68,132.88
"Potter County, PA","county",05000US42105,167.78,167.78,148.02
"Schuylkill County, PA","county",05000US42107,204.62,204.62,181.08
"Snyder County, PA","county",05000US42109,293.93,293.93,225
"Somerset County, PA","county",05000US42111,141.93,141.93,114.58
"Sullivan County, PA","county",05000US42113,201.39,201.39,150.28
"Susquehanna County, PA","county",05000US42115,128.35,128.35,115.46
"Tioga County, PA","county",05000US42117,96.8,96.8,115.81
"Union County, PA","county",05000US42119,82.99,82.99,78.7
"Venango County, PA","county",05000US42121,134.61,134.61,112.66
"Warren County, PA","county",05000US42123,249.86,249.86,223.41
"Washington County, PA","county",05000US42125,200.85,200.85,184.38
"Wayne County, PA","county",05000US42127,117.05,117.05,117.4
"Westmoreland County, PA","county",05000US42129,160.24,160.24,167.49
"Wyoming County, PA","county",05000US42131,83.63,83.63,134.99
"York County, PA","county",05000US42133,254.35,254.35,226.9
"Bristol County, RI","county",05000US44001,84.98,84.98,69.59
"Kent County, RI","county",05000US44003,120.6,120.6,120.27
"Newport County, RI","county",05000US44005,187.28,187.28,182.1
"Providence County, RI","county",05000US44007,344.76,344.76,330.98
"Washington County, RI","county",05000US44009,73.64,73.64,76.55
"Abbeville County, SC","county",05000US45001,486.08,486.08,394.02
"Aiken County, SC","county",05000US45003,356,356,345.52
"Allendale County, SC","county",05000US45005,845.15,845.15,477.22
"Anderson County, SC","county",05000US45007,593.95,593.95,585.21
"Bamberg County, SC","county",05000US45009,633.71,633.71,556.45
"Barnwell County, SC","county",05000US45011,813.8,813.8,770.47
"Beaufort County, SC","county",05000US45013,544.25,544.25,513.71
"Berkeley County, SC","county",05000US45015,435.42,435.42,334.74
"Calhoun County, SC","county",05000US45017,469.25,469.25,418.31
"Charleston County, SC","county",05000US45019,476.4,476.4,406.68
"Cherokee County, SC","county",05000US45021,348.87,348.87,337.5
"Chester County, SC","county",05000US45023,721.76,721.76,614.28
"Chesterfield County, SC","county",05000US45025,480.1,480.1,427.49
"Clarendon County, SC","county",05000US45027,588.21,588.21,522.47
"Colleton County, SC","county",05000US45029,697.01,697.01,752.11
"Darlington County, SC","county",05000US45031,820.82,820.82,660.23
"Dillon County, SC","county",05000US45033,1229.33,1229.33,1008.63
"Dorchester County, SC","county",05000US45035,473.31,473.31,410.62
"Edgefield County, SC","county",05000US45037,182.25,182.25,150.74
"Fairfield County, SC","county",05000US45039,709.86,709.86,628.84
"Florence County, SC","county",05000US45041,521.3,521.3,456.1
"Georgetown County, SC","county",05000US45043,568.45,568.45,461.7
"Greenville County, SC","county",05000US45045,572.01,572.01,590.49
"Greenwood County, SC","county",05000US45047,1351.17,1351.17,818.54
"Hampton County, SC","county",05000US45049,770.64,770.64,644.34
"Horry County, SC","county",05000US45051,658.13,658.13,590.72
"Jasper County, SC","county",05000US45053,350.7,350.7,288.82
"Kershaw County, SC","county",05000US45055,492.04,492.04,442.32
"Lancaster County, SC","county",05000US45057,516.65,516.65,500.5
"Laurens County, SC","county",05000US45059,721.85,721.85,639.38
"Lee County, SC","county",05000US45061,593.22,593.22,629.25
"Lexington County, SC","county",05000US45063,374.27,374.27,341.32
"McCormick County, SC","county",05000US45065,380.92,380.92,243.8
"Marion County, SC","county",05000US45067,892.97,892.97,782.92
"Marlboro County, SC","county",05000US45069,1164.6,1164.6,1039.93
"Newberry County, SC","county",05000US45071,383.15,383.15,362.95
"Oconee County, SC","county",05000US45073,525.4,525.4,505.49
"Orangeburg County, SC","county",05000US45075,511.48,511.48,515.58
"Pickens County, SC","county",05000US45077,352.24,352.24,330.76
